# fleet rung2 formation=V w_form=0.3 v=0.250
t,gt_x1,gt_y1,estpx1,estpy1,dx1,dy1,obsvx1,obsvy1,x0vx1,x0vy1,tgt1x1,tgt1y1,seed1,cmd1,ksend1,slotx1,sloty1,gt_x2,gt_y2,estpx2,estpy2,dx2,dy2,obsvx2,obsvy2,x0vx2,x0vy2,tgt1x2,tgt1y2,seed2,cmd2,ksend2,slotx2,sloty2,gt_x3,gt_y3,estpx3,estpy3,dx3,dy3,obsvx3,obsvy3,x0vx3,x0vy3,tgt1x3,tgt1y3,seed3,cmd3,ksend3,slotx3,sloty3
177.1040,4.66513,-0.67458,2.32526,-0.60359,-2.33987,0.07098,-0.21632,0.04225,-0.22960,0.01706,2.30191,-0.60151,3.03551,3.03311,10.00000,2.23072,-0.50121,3.73779,0.43843,2.20806,-0.45820,-1.52974,-0.89663,-0.17081,-0.05893,-0.17673,-0.08854,2.19011,-0.46649,-2.73500,-2.76706,10.00000,2.23594,0.49877,3.46573,-0.32598,1.95482,0.53405,-1.51091,0.86003,-0.19346,0.03786,-0.20323,0.04567,1.93380,0.53732,-3.20826,-3.18134,10.00000,1.53334,0.00244
177.2040,4.64105,-0.66969,2.30356,-0.59922,-2.33749,0.07047,-0.21085,0.03958,-0.22491,0.02269,2.28062,-0.59674,3.03173,3.03161,10.00000,2.23072,-0.50121,3.71758,0.43113,2.18973,-0.46485,-1.52785,-0.89597,-0.17409,-0.07094,-0.17607,-0.08414,2.17146,-0.47262,-2.77379,-2.80834,10.00000,2.23594,0.49877,3.44184,-0.32215,1.93327,0.53736,-1.50857,0.85952,-0.20335,0.02434,-0.20326,0.04034,1.91225,0.54010,-3.17599,-3.15181,10.00000,1.53334,0.00244
177.3020,4.61719,-0.66616,2.28178,-0.59600,-2.33541,0.07016,-0.24545,0.02695,-0.23004,0.02376,2.25838,-0.59350,3.02934,3.03222,10.00000,2.23072,-0.50121,3.69752,0.42221,2.17124,-0.47296,-1.52628,-0.89517,-0.21104,-0.10138,-0.18481,-0.08845,2.15210,-0.48095,-2.81419,-2.84640,10.00000,2.23594,0.49877,3.41819,-0.32101,1.91165,0.53839,-1.50655,0.85939,-0.24155,0.00054,-0.21283,0.03039,1.88979,0.54021,-3.14745,-3.12553,10.00000,1.53334,0.00244
177.4020,4.58933,-0.66385,2.26063,-0.59415,-2.32870,0.06970,-0.21921,0.00958,-0.22733,0.02021,2.23747,-0.59202,3.03442,3.03901,10.00000,2.23072,-0.50121,3.67420,0.41223,2.15343,-0.47961,-1.52076,-0.89184,-0.17921,-0.06966,-0.18341,-0.08375,2.13437,-0.48701,-2.84794,-2.88160,10.00000,2.23594,0.49877,3.39146,-0.32183,1.89274,0.53756,-1.49873,0.85939,-0.19461,-0.01789,-0.20828,0.01832,1.87129,0.53833,-3.12063,-3.10109,10.00000,1.53334,0.00244
177.5040,4.56245,-0.66325,2.23626,-0.59362,-2.32618,0.06963,-0.22053,0.00968,-0.22563,0.01758,2.21326,-0.59175,3.03728,3.04269,10.00000,2.23072,-0.50121,3.65165,0.40325,2.13316,-0.48769,-1.51848,-0.89093,-0.19217,-0.06380,-0.18560,-0.07876,2.11389,-0.49448,-2.88060,-2.91548,10.00000,2.23594,0.49877,3.36559,-0.32485,1.86920,0.53482,-1.49638,0.85967,-0.21391,-0.02129,-0.20968,0.00842,1.84763,0.53478,-3.09969,-3.08366,10.00000,1.53334,0.00244
177.6020,4.53701,-0.66101,2.21285,-0.59156,-2.32416,0.06945,-0.25942,0.03531,-0.23408,0.02201,2.18910,-0.58932,3.04246,3.04664,10.00000,2.23072,-0.50121,3.62918,0.39759,2.11261,-0.49282,-1.51658,-0.89041,-0.23615,-0.04178,-0.19824,-0.06952,2.09221,-0.49868,-2.91169,-2.94755,10.00000,2.23594,0.49877,3.34048,-0.32615,1.84601,0.53362,-1.49447,0.85977,-0.25724,-0.00161,-0.22157,0.00591,1.82340,0.53339,-3.08480,-3.07287,10.00000,1.53334,0.00244
177.7040,4.50828,-0.65684,2.18853,-0.58788,-2.31975,0.06895,-0.21523,0.04069,-0.22937,0.02668,2.16520,-0.58531,3.04569,3.04952,10.00000,2.23072,-0.50121,3.60278,0.39428,2.09194,-0.49441,-1.51084,-0.88869,-0.18911,-0.00833,-0.19596,-0.05422,2.07176,-0.49885,-2.95284,-2.98735,10.00000,2.23594,0.49877,3.31168,-0.32619,1.82369,0.53414,-1.48799,0.86032,-0.20301,0.01214,-0.21693,0.00747,1.80149,0.53407,-3.07360,-3.06470,10.00000,1.53334,0.00244
177.8040,4.48403,-0.65215,2.16667,-0.58373,-2.31735,0.06843,-0.21149,0.03691,-0.22490,0.02924,2.14373,-0.58102,3.05039,3.05533,10.00000,2.23072,-0.50121,3.58009,0.39314,2.07135,-0.49547,-1.50873,-0.88861,-0.19322,-0.01353,-0.19527,-0.04405,2.05123,-0.49899,-2.99452,-3.02439,10.00000,2.23594,0.49877,3.28698,-0.32561,1.80136,0.53454,-1.48562,0.86015,-0.21154,-0.00167,-0.21558,0.00518,1.77929,0.53427,-3.06193,-3.05465,10.00000,1.53334,0.00244
177.9040,4.45950,-0.64902,2.14428,-0.58087,-2.31522,0.06815,-0.24732,0.02135,-0.23050,0.02727,2.12084,-0.57842,3.05449,3.06127,10.00000,2.23072,-0.50121,3.55736,0.39083,2.05043,-0.49755,-1.50693,-0.88839,-0.22923,-0.03175,-0.20376,-0.04097,2.02956,-0.50077,-3.03324,-3.05731,10.00000,2.23594,0.49877,3.26197,-0.32735,1.77846,0.53294,-1.48351,0.86029,-0.25160,-0.02753,-0.22459,-0.00300,1.75560,0.53197,-3.05327,-3.04682,10.00000,1.53334,0.00244
178.0020,4.43214,-0.64737,2.12372,-0.57974,-2.30842,0.06763,-0.21729,0.00340,-0.22720,0.02130,2.10056,-0.57786,3.06303,3.07026,10.00000,2.23072,-0.50121,3.53240,0.38741,2.03251,-0.50002,-1.49989,-0.88743,-0.18838,-0.03260,-0.19992,-0.03888,2.01199,-0.50300,-3.05741,-3.07910,10.00000,2.23594,0.49877,3.23528,-0.33057,1.75971,0.53070,-1.47557,0.86127,-0.19839,-0.03357,-0.21804,-0.01064,1.73743,0.52913,-3.04410,-3.03926,10.00000,1.53334,0.00244
178.1020,4.40588,-0.64750,2.09992,-0.57988,-2.30597,0.06762,-0.21927,0.00196,-0.22522,0.01647,2.07694,-0.57843,3.06754,3.07425,10.00000,2.23072,-0.50121,3.50805,0.38336,2.01049,-0.50364,-1.49756,-0.88700,-0.20150,-0.02662,-0.20031,-0.03581,1.98993,-0.50629,-3.07928,-3.09984,10.00000,2.23594,0.49877,3.20947,-0.33557,1.73630,0.52619,-1.47317,0.86176,-0.21706,-0.03729,-0.21779,-0.01730,1.71404,0.52412,-3.03742,-3.03533,10.00000,1.53334,0.00244
178.2040,4.37940,-0.64603,2.07554,-0.57852,-2.30386,0.06752,-0.26069,0.02641,-0.23409,0.01895,2.05179,-0.57685,3.07351,3.07751,10.00000,2.23072,-0.50121,3.48403,0.38196,1.98842,-0.50489,-1.49561,-0.88685,-0.24346,-0.00010,-0.21110,-0.02689,1.96691,-0.50672,-3.09799,-3.11829,10.00000,2.23594,0.49877,3.18291,-0.33858,1.71181,0.52342,-1.47110,0.86200,-0.26249,-0.01565,-0.22897,-0.01689,1.68856,0.52146,-3.03465,-3.03598,10.00000,1.53334,0.00244
178.3040,4.35132,-0.64299,2.05148,-0.57583,-2.29984,0.06716,-0.21611,0.03153,-0.22959,0.02210,2.02814,-0.57390,3.07493,3.07684,10.00000,2.23072,-0.50121,3.45734,0.38244,1.96766,-0.50411,-1.48968,-0.88655,-0.19677,0.01252,-0.20752,-0.01703,1.94648,-0.50508,-3.12220,-3.14029,10.00000,2.23594,0.49877,3.15417,-0.33981,1.68992,0.52342,-1.46425,0.86324,-0.20592,0.00695,-0.22321,-0.01093,1.66719,0.52203,-3.03837,-3.04169,10.00000,1.53334,0.00244
178.4020,4.32774,-0.63933,2.03024,-0.57258,-2.29750,0.06676,-0.21003,0.02853,-0.22470,0.02371,2.00734,-0.57053,3.07512,3.07596,10.00000,2.23072,-0.50121,3.43386,0.38394,1.94642,-0.50282,-1.48744,-0.88675,-0.20609,0.00631,-0.20716,-0.01120,1.92527,-0.50330,-3.14455,-3.15870,10.00000,2.23594,0.49877,3.12941,-0.33991,1.66751,0.52322,-1.46190,0.86313,-0.21463,-0.00624,-0.22106,-0.00976,1.64497,0.52193,-3.04158,-3.04484,10.00000,1.53334,0.00244
178.5020,4.30345,-0.63705,2.00806,-0.57048,-2.29539,0.06657,-0.24500,0.01259,-0.22977,0.02093,1.98474,-0.56866,3.07223,3.07244,10.00000,2.23072,-0.50121,3.40884,0.38361,1.92346,-0.50307,-1.48539,-0.88669,-0.24885,-0.01382,-0.21758,-0.01186,1.90139,-0.50362,-3.16417,-3.17371,10.00000,2.23594,0.49877,3.10396,-0.34217,1.64417,0.52115,-1.45979,0.86332,-0.25493,-0.03262,-0.22953,-0.01547,1.62088,0.51940,-3.04625,-3.04847,10.00000,1.53334,0.00244
178.6020,4.27568,-0.63624,1.98686,-0.57004,-2.28882,0.06621,-0.21788,-0.00321,-0.22680,0.01489,1.96385,-0.56868,3.07274,3.06975,10.00000,2.23072,-0.50121,3.38146,0.38219,1.90347,-0.50398,-1.47799,-0.88617,-0.20143,-0.01232,-0.21354,-0.01197,1.88177,-0.50452,-3.17323,-3.18163,10.00000,2.23594,0.49877,3.07627,-0.34583,1.62463,0.51882,-1.45164,0.86465,-0.20152,-0.03340,-0.22253,-0.01995,1.60197,0.51674,-3.04712,-3.05002,10.00000,1.53334,0.00244
178.7020,4.24970,-0.63681,1.96336,-0.57057,-2.28634,0.06624,-0.21698,-0.00135,-0.22435,0.01083,1.94061,-0.56945,3.06705,3.05970,10.00000,2.23072,-0.50121,3.35672,0.38062,1.88105,-0.50540,-1.47566,-0.88602,-0.21191,-0.00508,-0.21314,-0.01025,1.85939,-0.50577,-3.18139,-3.18953,10.00000,2.23594,0.49877,3.05001,-0.35078,1.60085,0.51436,-1.44916,0.86513,-0.22069,-0.03465,-0.22207,-0.02363,1.57823,0.51204,-3.04801,-3.05285,10.00000,1.53334,0.00244
178.8040,4.22383,-0.63549,1.93961,-0.56932,-2.28422,0.06617,-0.25319,0.02586,-0.23156,0.01459,1.91628,-0.56774,3.05992,3.04619,10.00000,2.23072,-0.50121,3.33104,0.38168,1.85744,-0.50441,-1.47360,-0.88609,-0.25351,0.02605,-0.22323,-0.00117,1.83489,-0.50399,-3.18859,-3.19716,10.00000,2.23594,0.49877,3.02302,-0.35331,1.57598,0.51203,-1.44703,0.86534,-0.26655,-0.00915,-0.23319,-0.02001,1.55238,0.51010,-3.05162,-3.05898,10.00000,1.53334,0.00244
178.9040,4.19678,-0.63218,1.91730,-0.56636,-2.27947,0.06583,-0.20287,0.03430,-0.22438,0.01952,1.89469,-0.56421,3.04281,3.02335,10.00000,2.23072,-0.50121,3.30391,0.38512,1.83662,-0.50137,-1.46730,-0.88649,-0.19326,0.03721,-0.21574,0.00842,1.81473,-0.50016,-3.19934,-3.20660,10.00000,2.23594,0.49877,2.99388,-0.35401,1.55352,0.51243,-1.44036,0.86643,-0.20962,0.00777,-0.22730,-0.01307,1.53045,0.51113,-3.06202,-3.06994,10.00000,1.53334,0.00244
179.0020,4.17405,-0.62779,1.89675,-0.56241,-2.27730,0.06538,-0.20047,0.03446,-0.21840,0.02325,1.87473,-0.55982,3.01888,2.99641,10.00000,2.23072,-0.50121,3.28031,0.38956,1.81527,-0.49743,-1.46504,-0.88699,-0.20054,0.03276,-0.21194,0.01451,1.79372,-0.49577,-3.20925,-3.21331,10.00000,2.23594,0.49877,2.96830,-0.35401,1.53034,0.51233,-1.43796,0.86634,-0.22021,-0.00697,-0.22552,-0.01154,1.50742,0.51118,-3.07047,-3.07722,10.00000,1.53334,0.00244
179.1020,4.15061,-0.62443,1.87524,-0.55926,-2.27537,0.06518,-0.23732,0.02328,-0.22313,0.02326,1.85288,-0.55653,2.98686,2.96334,10.00000,2.23072,-0.50121,3.25666,0.39224,1.79356,-0.49495,-1.46309,-0.88719,-0.23680,0.01691,-0.21815,0.01511,1.77146,-0.49330,-3.21621,-3.21661,10.00000,2.23594,0.49877,2.94214,-0.35631,1.50635,0.51023,-1.43579,0.86655,-0.26416,-0.03346,-0.23518,-0.01702,1.48258,0.50863,-3.07932,-3.08411,10.00000,1.53334,0.00244
179.2020,4.12374,-0.62171,1.85581,-0.55774,-2.26792,0.06398,-0.20387,0.01239,-0.21832,0.02054,1.83399,-0.55504,2.95994,2.93173,10.00000,2.23072,-0.50121,3.23019,0.39352,1.77502,-0.49443,-1.45517,-0.88795,-0.19352,-0.00339,-0.21200,0.01048,1.75346,-0.49323,-3.21433,-3.21264,10.00000,2.23594,0.49877,2.91418,-0.35948,1.48701,0.50837,-1.42717,0.86785,-0.20125,-0.02814,-0.22670,-0.01980,1.46400,0.50658,-3.08269,-3.08796,10.00000,1.53334,0.00244
179.3040,4.09832,-0.61954,1.83294,-0.55578,-2.26539,0.06376,-0.20264,0.02211,-0.21440,0.02093,1.81157,-0.55282,2.92807,2.89537,10.00000,2.23072,-0.50121,3.20513,0.39305,1.75223,-0.49484,-1.45289,-0.88789,-0.20893,0.00035,-0.21123,0.00795,1.73075,-0.49386,-3.21334,-3.21115,10.00000,2.23594,0.49877,2.88758,-0.36374,1.46289,0.50454,-1.42468,0.86828,-0.22345,-0.02744,-0.22589,-0.02171,1.43995,0.50266,-3.08527,-3.09220,10.00000,1.53334,0.00244
179.4020,4.07546,-0.61510,1.81200,-0.55162,-2.26346,0.06348,-0.22695,0.05901,-0.21754,0.03045,1.79047,-0.54760,2.89706,2.85887,10.00000,2.23072,-0.50121,3.18077,0.39460,1.72926,-0.49334,-1.45150,-0.88794,-0.24889,0.02871,-0.22064,0.01314,1.70696,-0.49193,-3.21129,-3.21006,10.00000,2.23594,0.49877,2.86137,-0.36528,1.43874,0.50313,-1.42263,0.86841,-0.26729,0.00096,-0.23624,-0.01604,1.41489,0.50179,-3.09030,-3.09925,10.00000,1.53334,0.00244
179.5040,4.05098,-0.60783,1.79185,-0.54532,-2.25913,0.06251,-0.17720,0.06257,-0.20745,0.03848,1.77106,-0.54017,2.85420,2.81061,10.00000,2.23072,-0.50121,3.15357,0.39814,1.70878,-0.49052,-1.44478,-0.88866,-0.19029,0.03650,-0.21306,0.01898,1.68717,-0.48865,-3.21119,-3.20974,10.00000,2.23594,0.49877,2.83135,-0.36471,1.41585,0.50461,-1.41551,0.86932,-0.20957,0.01774,-0.22957,-0.00760,1.39259,0.50402,-3.10287,-3.11160,10.00000,1.53334,0.00244
179.6020,4.03109,-0.59974,1.77381,-0.53796,-2.25729,0.06178,-0.17995,0.07067,-0.20058,0.04653,1.75367,-0.53187,2.80542,2.76165,10.00000,2.23072,-0.50121,3.13020,0.40256,1.68767,-0.48661,-1.44253,-0.88917,-0.19838,0.03178,-0.20939,0.02218,1.66640,-0.48454,-3.21038,-3.20710,10.00000,2.23594,0.49877,2.80609,-0.36359,1.39293,0.50553,-1.41315,0.86912,-0.22002,0.00309,-0.22718,-0.00493,1.36988,0.50516,-3.11219,-3.11915,10.00000,1.53334,0.00244
179.7020,4.00976,-0.59140,1.75422,-0.53019,-2.25554,0.06121,-0.22259,0.07845,-0.20608,0.05451,1.73367,-0.52324,2.75123,2.71198,10.00000,2.23072,-0.50121,3.10676,0.40501,1.66617,-0.48435,-1.44059,-0.88936,-0.23429,0.01411,-0.21561,0.02016,1.64437,-0.48251,-3.20804,-3.20251,10.00000,2.23594,0.49877,2.77925,-0.36483,1.36831,0.50440,-1.41094,0.86923,-0.26555,-0.02286,-0.23677,-0.00941,1.34442,0.50365,-3.12141,-3.12575,10.00000,1.53334,0.00244
179.8020,3.98456,-0.58185,1.73632,-0.52392,-2.24823,0.05793,-0.19184,0.06684,-0.20252,0.05759,1.71621,-0.51658,2.70942,2.67226,10.00000,2.23072,-0.50121,3.08111,0.40592,1.64848,-0.48413,-1.43263,-0.89004,-0.18888,-0.00536,-0.20893,0.01378,1.62731,-0.48288,-3.19965,-3.19304,10.00000,2.23594,0.49877,2.75181,-0.36673,1.34965,0.50345,-1.40216,0.87018,-0.20074,-0.01937,-0.22777,-0.01190,1.32656,0.50251,-3.12389,-3.12823,10.00000,1.53334,0.00244
179.9040,3.96059,-0.57259,1.71479,-0.51559,-2.24580,0.05699,-0.18918,0.08046,-0.19918,0.06331,1.69508,-0.50764,2.66976,2.63433,10.00000,2.23072,-0.50121,3.05600,0.40507,1.62565,-0.48489,-1.43035,-0.88996,-0.20366,-0.00270,-0.20761,0.00966,1.60464,-0.48401,-3.19364,-3.18740,10.00000,2.23594,0.49877,2.72440,-0.36998,1.32482,0.50053,-1.39958,0.87051,-0.22504,-0.01774,-0.22708,-0.01336,1.30178,0.49952,-3.12567,-3.13124,10.00000,1.53334,0.00244
180.0020,3.93950,-0.56136,1.69548,-0.50522,-2.24402,0.05614,-0.20700,0.12850,-0.20114,0.07961,1.67568,-0.49576,2.63784,2.60356,10.00000,2.23072,-0.50121,3.03223,0.40622,1.60369,-0.48383,-1.42854,-0.89004,-0.24070,0.02415,-0.21589,0.01328,1.58200,-0.48263,-3.18779,-3.18335,10.00000,2.23594,0.49877,2.69799,-0.37034,1.30046,0.50020,-1.39753,0.87054,-0.26903,0.01341,-0.23757,-0.00667,1.27650,0.49980,-3.12944,-3.13671,10.00000,1.53334,0.00244
180.1020,3.91751,-0.54701,1.67729,-0.49280,-2.24022,0.05421,-0.16305,0.11727,-0.19162,0.08902,1.65839,-0.48252,2.60240,2.57205,10.00000,2.23072,-0.50121,3.00591,0.40917,1.58339,-0.48144,-1.42252,-0.89062,-0.18250,0.03114,-0.20754,0.01775,1.56251,-0.47990,-3.18402,-3.18003,10.00000,2.23594,0.49877,2.66789,-0.36824,1.27771,0.50299,-1.39019,0.87123,-0.20658,0.03049,-0.22982,0.00262,1.25444,0.50338,-3.13961,-3.14650,10.00000,1.53334,0.00244
180.2040,3.89874,-0.53271,1.66031,-0.47988,-2.23843,0.05283,-0.16373,0.12015,-0.18464,0.09681,1.64203,-0.46896,2.56665,2.54306,10.00000,2.23072,-0.50121,2.98350,0.41284,1.56316,-0.47821,-1.42034,-0.89106,-0.18924,0.02468,-0.20296,0.01948,1.54274,-0.47658,-3.17984,-3.17465,10.00000,2.23594,0.49877,2.64244,-0.36568,1.25462,0.50522,-1.38782,0.87090,-0.21615,0.01599,-0.22640,0.00596,1.23165,0.50586,-3.14669,-3.15148,10.00000,1.53334,0.00244
180.3020,3.87973,-0.51955,1.64290,-0.46778,-2.23683,0.05177,-0.20177,0.12769,-0.18893,0.10453,1.62426,-0.45623,2.53645,2.52109,10.00000,2.23072,-0.50121,2.96170,0.41439,1.54315,-0.47679,-1.41855,-0.89117,-0.22042,0.00496,-0.20733,0.01585,1.52243,-0.47551,-3.17506,-3.16806,10.00000,2.23594,0.49877,2.61723,-0.36533,1.23149,0.50554,-1.38575,0.87086,-0.25771,-0.00621,-0.23423,0.00292,1.20782,0.50589,-3.15300,-3.15505,10.00000,1.53334,0.00244
180.4020,3.85687,-0.50512,1.62618,-0.45765,-2.23068,0.04748,-0.17471,0.10436,-0.18537,0.10448,1.60787,-0.44617,2.52187,2.51274,10.00000,2.23072,-0.50121,2.93720,0.41431,1.52576,-0.47723,-1.41144,-0.89154,-0.17691,-0.01087,-0.19972,0.00917,1.50579,-0.47656,-3.16491,-3.15735,10.00000,2.23594,0.49877,2.58973,-0.36584,1.21241,0.50550,-1.37732,0.87134,-0.20050,-0.01120,-0.22580,-0.00061,1.18950,0.50555,-3.15292,-3.15453,10.00000,1.53334,0.00244
180.5020,3.83564,-0.49215,1.60700,-0.44595,-2.22864,0.04619,-0.17081,0.11119,-0.18173,0.10616,1.58902,-0.43441,2.51053,2.50703,10.00000,2.23072,-0.50121,2.91415,0.41281,1.50481,-0.47861,-1.40934,-0.89141,-0.18661,-0.00763,-0.19645,0.00497,1.48521,-0.47828,-3.15775,-3.15112,10.00000,2.23594,0.49877,2.56310,-0.36804,1.18828,0.50353,-1.37482,0.87158,-0.22343,-0.01105,-0.22521,-0.00322,1.16542,0.50339,-3.15200,-3.15508,10.00000,1.53334,0.00244
180.6040,3.81573,-0.47722,1.58868,-0.43219,-2.22706,0.04503,-0.18782,0.15884,-0.18325,0.11933,1.57054,-0.41962,2.50731,2.50841,10.00000,2.23072,-0.50121,2.89201,0.41331,1.48436,-0.47815,-1.40765,-0.89145,-0.22069,0.01677,-0.20251,0.00792,1.46431,-0.47756,-3.15126,-3.14696,10.00000,2.23594,0.49877,2.53580,-0.36764,1.16311,0.50390,-1.37269,0.87154,-0.26866,0.02044,-0.23607,0.00270,1.13929,0.50428,-3.15349,-3.15827,10.00000,1.53334,0.00244
180.7040,3.79586,-0.46031,1.57175,-0.41746,-2.22411,0.04285,-0.14931,0.13617,-0.17477,0.12354,1.55430,-0.40472,2.50967,2.51743,10.00000,2.23072,-0.50121,2.86862,0.41535,1.46643,-0.47649,-1.40219,-0.89184,-0.16389,0.02372,-0.19285,0.01187,1.44732,-0.47558,-3.14720,-3.14367,10.00000,2.23594,0.49877,2.50652,-0.36494,1.14105,0.50706,-1.36548,0.87200,-0.20502,0.03423,-0.22831,0.01058,1.11792,0.50809,-3.16096,-3.16554,10.00000,1.53334,0.00244
180.8040,3.77896,-0.44523,1.55653,-0.40395,-2.22243,0.04128,-0.15077,0.12868,-0.16877,0.12483,1.53953,-0.39131,2.51926,2.53406,10.00000,2.23072,-0.50121,2.84848,0.41807,1.44827,-0.47410,-1.40021,-0.89217,-0.16859,0.01652,-0.18679,0.01303,1.42976,-0.47314,-3.14319,-3.13852,10.00000,2.23594,0.49877,2.48129,-0.36187,1.11816,0.50975,-1.36313,0.87162,-0.21418,0.02016,-0.22477,0.01297,1.09533,0.51093,-3.16586,-3.16854,10.00000,1.53334,0.00244
180.9020,3.76120,-0.43183,1.54031,-0.39179,-2.22088,0.04005,-0.18764,0.12893,-0.17349,0.12585,1.52283,-0.37927,2.53670,2.55823,10.00000,2.23072,-0.50121,2.82876,0.41872,1.43016,-0.47349,-1.39860,-0.89221,-0.19504,-0.00355,-0.18885,0.00889,1.41154,-0.47292,-3.13869,-3.13221,10.00000,2.23594,0.49877,2.45633,-0.36102,1.09526,0.51052,-1.36107,0.87154,-0.25499,-0.00146,-0.23233,0.00937,1.07177,0.51135,-3.17085,-3.17134,10.00000,1.53334,0.00244
181.0020,3.73973,-0.41818,1.52408,-0.38134,-2.21565,0.03684,-0.16529,0.09997,-0.17144,0.11938,1.50673,-0.36961,2.56523,2.59239,10.00000,2.23072,-0.50121,2.80733,0.41779,1.41438,-0.47454,-1.39295,-0.89233,-0.15597,-0.01516,-0.18063,0.00288,1.39656,-0.47449,-3.12913,-3.12237,10.00000,2.23594,0.49877,2.42902,-0.36116,1.07561,0.51074,-1.35341,0.87190,-0.20323,-0.00824,-0.22505,0.00496,1.05277,0.51120,-3.17010,-3.17101,10.00000,1.53334,0.00244
181.1020,3.71945,-0.40700,1.50559,-0.37122,-2.21386,0.03579,-0.16581,0.09716,-0.17003,0.11383,1.48770,-0.36018,2.59062,2.63180,10.00000,2.23072,-0.50121,2.78831,0.41595,1.39711,-0.47622,-1.39120,-0.89217,-0.16105,-0.01110,-0.17574,-0.00062,1.37978,-0.47644,-3.12271,-3.11718,10.00000,2.23594,0.49877,2.40271,-0.36292,1.05178,0.50916,-1.35093,0.87208,-0.22285,-0.00781,-0.22450,0.00177,1.02900,0.50939,-3.16940,-3.17259,10.00000,1.53334,0.00244
181.2040,3.69938,-0.39460,1.48696,-0.35983,-2.21242,0.03477,-0.20195,0.13221,-0.17801,0.11842,1.46819,-0.34860,2.62283,2.66630,10.00000,2.23072,-0.50121,2.76890,0.41586,1.37919,-0.47630,-1.38971,-0.89216,-0.19157,0.00941,-0.17969,0.00189,1.36158,-0.47629,-3.11683,-3.11384,10.00000,2.23594,0.49877,2.37572,-0.36221,1.02693,0.50982,-1.34879,0.87203,-0.26578,0.02266,-0.23482,0.00699,1.00328,0.51056,-3.17184,-3.17872,10.00000,1.53334,0.00244
181.3040,3.67696,-0.38098,1.46797,-0.34800,-2.20899,0.03297,-0.17240,0.11213,-0.17661,0.11685,1.44925,-0.33717,2.66788,2.71169,10.00000,2.23072,-0.50121,2.74871,0.41712,1.36375,-0.47524,-1.38496,-0.89236,-0.14070,0.01694,-0.16995,0.00565,1.34707,-0.47492,-3.11383,-3.11179,10.00000,2.23594,0.49877,2.34691,-0.35926,1.00523,0.51319,-1.34168,0.87245,-0.20111,0.03557,-0.22639,0.01414,0.98238,0.51458,-3.18237,-3.19183,10.00000,1.53334,0.00244
181.4040,3.65708,-0.36929,1.45010,-0.33765,-2.20698,0.03164,-0.17617,0.09862,-0.17650,0.11229,1.43135,-0.32744,2.71922,2.76194,10.00000,2.23072,-0.50121,2.73139,0.41901,1.34815,-0.47359,-1.38324,-0.89260,-0.14432,0.00993,-0.16354,0.00672,1.33210,-0.47321,-3.11141,-3.10816,10.00000,2.23594,0.49877,2.32223,-0.35593,0.98283,0.51612,-1.33940,0.87205,-0.20945,0.02223,-0.22216,0.01616,0.96039,0.51771,-3.19372,-3.20371,10.00000,1.53334,0.00244
181.5020,3.63630,-0.35983,1.43118,-0.32917,-2.20511,0.03065,-0.21815,0.08782,-0.18691,0.10617,1.41149,-0.31969,2.77045,2.81164,10.00000,2.23072,-0.50121,2.71464,0.41905,1.33275,-0.47354,-1.38189,-0.89259,-0.16561,-0.00836,-0.16406,0.00295,1.31671,-0.47349,-3.10885,-3.10366,10.00000,2.23594,0.49877,2.29780,-0.35473,0.96038,0.51725,-1.33741,0.87197,-0.24994,0.00207,-0.22910,0.01264,0.93739,0.51858,-3.20807,-3.21745,10.00000,1.53334,0.00244
181.6020,3.61117,-0.35120,1.41215,-0.32190,-2.19902,0.02930,-0.19545,0.06374,-0.18905,0.09556,1.39227,-0.31352,2.82082,2.86061,10.00000,2.23072,-0.50121,2.69652,0.41770,1.31939,-0.47484,-1.37712,-0.89255,-0.13094,-0.01656,-0.15578,-0.00193,1.30414,-0.47521,-3.10089,-3.09555,10.00000,2.23594,0.49877,2.27110,-0.35433,0.94121,0.51791,-1.32989,0.87223,-0.19773,-0.00214,-0.22126,0.00894,0.91901,0.51903,-3.21805,-3.23087,10.00000,1.53334,0.00244
181.7020,3.58703,-0.34527,1.39014,-0.31653,-2.19689,0.02873,-0.20137,0.05561,-0.19213,0.08558,1.36999,-0.30916,2.85831,2.89746,10.00000,2.23072,-0.50121,2.68019,0.41571,1.30458,-0.47667,-1.37561,-0.89238,-0.13570,-0.01164,-0.15076,-0.00435,1.28982,-0.47722,-3.09550,-3.09181,10.00000,2.23594,0.49877,2.24564,-0.35500,0.91821,0.51732,-1.32743,0.87232,-0.21311,0.00260,-0.21922,0.00736,0.89629,0.51847,-3.22917,-3.24758,10.00000,1.53334,0.00244
181.8020,3.56300,-0.33836,1.36791,-0.31023,-2.19509,0.02812,-0.24062,0.08060,-0.20425,0.08433,1.34670,-0.30309,2.89487,2.93145,10.00000,2.23072,-0.50121,2.66419,0.41540,1.28980,-0.47695,-1.37440,-0.89236,-0.16262,0.00555,-0.15372,-0.00188,1.27483,-0.47727,-3.09108,-3.09024,10.00000,2.23594,0.49877,2.22025,-0.35280,0.89488,0.51938,-1.32537,0.87218,-0.24621,0.03862,-0.22597,0.01517,0.87249,0.52135,-3.24580,-3.27064,10.00000,1.53334,0.00244
